Region,Total Homes Sold,Adjusted Average Homes Sold,Adjusted Average New Listings,Adjusted Pending Sales
"Marshall County, TN",65.44545454545455,11.446969696969697,12.97121212121212,7.766666666666667
"Marshall, MN metro area",32.18114874815906,5.410898379970545,6.167893961708395,3.731958762886598
"Marshall, MO metro area",19.037959667852906,3.2965599051008305,3.631079478054567,2.395017793594306
"Marshalltown, IA metro area",41.32936979785969,7.202140309155767,7.502972651605232,5.451843043995244
"Martin County, FL",415.2,74.23969465648855,87.01221374045801,45.20763358778626
"Martin County, IN",8.504761904761905,1.5492063492063493,1.5492063492063493,1.276190476190476
"Martin County, KY",3.875,1.19375,1.00625,1.06875
"Martin County, MN",25.612179487179485,4.261217948717949,4.690705128205129,2.7451923076923075
"Martin County, NC",15.504405286343612,2.473568281938326,2.904185022026432,1.591409691629956
"Martin County, TX",2.0,1.0434782608695652,1.0,1.0434782608695652
"Martin, TN metro area",25.783155856727976,4.3756050338818975,4.268151016456922,2.8867376573088093
"Martinsville, VA",17.59737827715356,2.8707865168539324,2.8071161048689137,1.4138576779026217
"Martinsville, VA metro area",62.681569343065696,10.837591240875913,11.103102189781023,5.685218978102189
"Maryville, MO metro area",24.223065250379364,3.9924127465857357,3.5553869499241273,2.245827010622155
"Mason City, IA metro area",67.6983842010772,11.976660682226212,12.242369838420109,7.351885098743267
"Mason County, IL",15.849772382397573,2.473444613050076,2.473444613050076,1.3611532625189682
"Mason County, KY",6.097173144876325,1.2226148409893993,1.2296819787985867,1.174911660777385
"Mason County, MI",51.51347881899871,8.889602053915276,10.269576379974326,5.353016688061618
"Mason County, TX",4.966386554621849,1.1281512605042017,1.1050420168067228,1.1218487394957983
"Mason County, WA",126.27507598784194,22.314589665653497,24.332826747720365,18.193009118541035
"Massac County, IL",17.87939698492462,2.608040201005025,2.5209380234505865,1.2127303182579565
"Matagorda County, TX",20.3,3.876470588235294,5.011764705882353,2.538235294117647
"Matanuska-Susitna Borough, AK",227.6872037914692,40.41350710900474,51.38744075829384,26.71563981042654
"Mathews County, VA",18.845386533665835,2.9226932668329177,3.2618453865336656,1.374064837905237
"Maui County, HI",302.3041095890411,53.92739726027397,66.32739726027397,27.894520547945206
"Maury County, TN",267.10501193317424,47.39856801909308,52.16467780429594,34.49164677804296
"Maverick County, TX",31.95883534136546,5.272088353413655,5.46285140562249,2.13855421686747
"Mayes County, OK",36.873065015479874,6.342105263157895,8.58513931888545,3.8823529411764706
"Mayfield, KY metro area",32.06896551724138,5.375862068965517,5.772413793103448,3.098850574712644
"Maysville, KY metro area",5.876984126984127,1.2023809523809523,1.2261904761904763,1.1646825396825398
"McAlester, OK metro area",55.53387533875339,9.57859078590786,12.761517615176151,4.672086720867209
"McAllen, TX metro area",387.4246231155779,69.00628140703517,103.06155778894473,45.3643216080402
"McClain County, OK",74.45362134688692,13.043202033036849,15.440914866581958,9.545108005082593
"McComb, MS metro area",18.78832116788321,3.4525547445255476,3.5802919708029197,1.6569343065693432
"McCone County, MT",1.4,1.0,1.0,1.0
"McCook County, SD",7.015873015873016,1.33994708994709,1.3677248677248677,1.1719576719576719
"McCormick County, SC",16.144853875476493,2.57433290978399,2.7344345616264296,1.5705209656925032
"McCracken County, KY",95.23390752493201,16.637352674524024,17.923844061650044,10.526745240253852
"McCreary County, KY",8.98478561549101,1.4965421853388658,1.9349930843706777,1.2586445366528354
"McCulloch County, TX",6.017241379310345,1.4827586206896552,1.5862068965517242,1.3275862068965518
"McCurtain County, OK",11.653679653679653,2.2554112554112553,3.5584415584415585,2.093073593073593
"McDonald County, MO",11.710407239819004,2.16289592760181,2.3800904977375565,1.3755656108597285
"McDonough County, IL",28.196540880503143,4.614779874213837,5.570754716981132,1.6320754716981132
"McDowell County, NC",47.30855855855856,8.11373873873874,9.378378378378379,4.90990990990991
"McDuffie County, GA",15.418981481481481,2.4560185185185186,2.571759259259259,1.3888888888888888
"McHenry County, IL",617.7330188679246,109.55849056603773,123.7811320754717,86.63490566037736
"McHenry County, ND",5.734806629834254,1.2458563535911602,1.201657458563536,1.0856353591160222
"McIntosh County, GA",20.309462915601024,3.2531969309462916,4.088235294117647,1.8324808184143222
"McIntosh County, ND",1.765625,1.09375,1.0,1.0
"McIntosh County, OK",25.520874751491053,4.137176938369781,5.565606361829026,2.242544731610338
"McKean County, PA",26.025052192066806,4.1941544885177455,4.55741127348643,2.1764091858037578
"McKenzie County, ND",12.359154929577464,1.908450704225352,1.9553990610328638,1.2065727699530517
"McKinley County, NM",13.627737226277372,2.3824817518248174,2.513868613138686,1.6744525547445255
"McLean County, IL",76.1656050955414,13.831210191082803,16.605095541401273,13.420382165605096
"McLean County, KY",5.146005509641873,1.2011019283746556,1.1129476584022038,1.0633608815426998
"McLean County, ND",11.799382716049383,1.771604938271605,1.7993827160493827,1.367283950617284
"McLennan County, TX",323.1628959276018,57.13212669683258,66.3076923076923,40.74841628959276
"McLeod County, MN",58.37461773700306,10.143730886850152,11.081039755351682,8.258409785932722
"McMinn County, TN",64.06233062330624,11.249322493224932,10.682926829268293,4.517615176151762
"McMinnville, TN metro area",50.86025408348458,8.7557588210014,10.136017264647029,5.640108404400601
"McMullen County, TX",1.04,1.0,1.0,1.0
"McNairy County, TN",24.624332977588047,4.026680896478122,4.9178228388473855,2.525080042689434
"McPherson County, KS",43.503937007874015,7.471128608923885,7.695538057742782,4.0498687664042
"McPherson County, SD",1.7328244274809161,1.0763358778625953,1.015267175572519,1.0916030534351144
"McPherson, KS metro area",43.35856573705179,7.444887118193891,7.678618857901727,3.9933598937583
"Meade County, KS",3.015625,1.015625,1.1614583333333333,1.0
"Meade County, KY",33.70131578947368,5.743421052631579,6.3,3.719736842105263
"Meade County, SD",42.495391705069125,7.45852534562212,8.40552995391705,5.055299539170507
"Meadville, PA metro area",69.56221198156682,11.991705069124423,11.006451612903225,5.420276497695853
"Meagher County, MT",5.46067415730337,1.202247191011236,1.2808988764044944,1.0589887640449438
"Mecklenburg County, VA",40.964630225080384,6.887459807073955,6.548231511254019,2.572347266881029
"Mecosta County, MI",73.09610154125113,12.686310063463281,14.391659111514052,8.509519492293744
"Medford, OR metro area",400.11139896373055,71.31476683937824,74.89248704663213,46.14119170984456
"Medina County, OH",268.0054054054054,47.42918918918919,52.25837837837838,38.74918918918919
"Meeker County, MN",32.484,5.504,6.3613333333333335,4.338666666666667
"Meigs County, OH",8.056603773584905,1.6,1.7566037735849056,1.3018867924528301
"Meigs County, TN",16.021810250817886,2.47546346782988,1.980370774263904,1.3184296619411122
"Mellette County, SD",1.0,1.0,1.0,1.0
"Memphis, TN metro area",1889.9125151883354,337.29647630619684,375.64520048602674,264.0571081409478
"Menard County, IL",19.69269949066214,3.235993208828523,2.806451612903226,1.7164685908319186
"Menard County, TX",1.1111111111111112,1.0,1.0,1.0
"Mendocino County, CA",97.43208556149733,17.05133689839572,17.510160427807488,7.267379679144385
"Menifee County, KY",9.983164983164983,1.7306397306397305,1.9242424242424243,1.297979797979798
"Menominee County, MI",29.85273631840796,4.8696517412935325,5.217910447761194,2.863681592039801
"Menominee County, WI",5.864462809917355,1.1983471074380165,1.287603305785124,1.0760330578512396
"Menomonie, WI metro area",49.480668756530825,8.469174503657262,9.359456635318704,6.047021943573668
"Merced County, CA",262.6787463271303,46.48775710088149,54.568070519098924,37.39764936336925
"Merced, CA metro area",273.8979020979021,48.795804195804195,57.30629370629371,38.93286713286713
"Mercer County, IL",20.730348258706467,3.4119402985074627,3.100497512437811,2.1044776119402986
"Mercer County, KY",33.51399776035834,5.627099664053752,6.842105263157895,4.274356103023516
"Mercer County, MO",3.7363013698630136,1.0890410958904109,1.1267123287671232,1.0376712328767124
"Mercer County, ND",11.858695652173912,1.8521739130434782,1.632608695652174,1.2456521739130435
"Mercer County, NJ",501.9620596205962,89.59349593495935,110.0650406504065,63.88482384823848
"Mercer County, OH",36.15584415584416,6.175324675324675,6.818181818181818,4.037662337662337
"Mercer County, PA",102.62377450980392,18.012254901960784,21.202205882352942,8.759803921568627
"Meridian, MS metro area",26.67883211678832,4.432481751824818,8.308394160583942,2.062043795620438
"Merrick County, NE",5.845959595959596,1.2323232323232323,1.244949494949495,1.128787878787879
"Merrimack County, NH",262.90806451612906,47.01451612903226,54.785483870967745,33.49516129032258
"Mesa County, CO",426.24668141592923,75.60398230088495,76.0,54.982300884955755
"Metcalfe County, KY",5.463525835866261,1.1990881458966565,1.1930091185410334,1.1018237082066868
"Mexico, MO metro area",18.55680224403927,2.9593267882187937,3.5890603085554,1.5217391304347827
"Miami County, IN",29.25873362445415,4.998908296943231,5.203056768558952,3.3668122270742358
"Miami County, KS",57.75661375661376,10.130511463844798,11.72310405643739,7.735449735449736
"Miami County, OH",155.03863298662705,27.491827637444278,30.906389301634473,20.808320950965825
"Miami, FL metro area",3288.0336,591.7584,926.7632,338.1792
"Miami, OK metro area",5.11660777385159,1.1431095406360423,1.284452296819788,1.058303886925795
"Miami-Dade County, FL",3188.8915887850467,573.6878504672898,928.811214953271,326.70280373831775
"Michigan City, IN metro area",152.35653235653237,26.932844932844933,30.196581196581196,18.41147741147741
"Middlesborough, KY metro area",12.169950738916256,1.7561576354679802,1.8645320197044335,1.1921182266009853
"Middlesex County, CT",274.94574368568755,48.666978484565014,56.72591206735267,33.0776426566885
"Middlesex County, MA",1885.2325791855203,334.2742081447964,381.6868778280543,300.2180995475113
"Middlesex County, NJ",992.6595174262735,179.62734584450402,229.37533512064343,125.32975871313673
"Middlesex County, VA",24.3009900990099,3.9564356435643564,4.200990099009901,2.1504950495049506
"Midland County, MI",40.123537061118334,6.899869960988297,8.062418725617686,4.993498049414825
"Midland County, TX",41.627450980392155,7.243137254901961,7.688888888888889,4.060130718954248
"Midland, MI metro area",31.602739726027398,5.38160469667319,6.704500978473582,3.213307240704501
"Midland, TX metro area",48.611231101511876,8.427645788336934,16.153347732181427,4.852051835853132
"Mifflin County, PA",23.498556304138596,3.8498556304138596,4.457170356111646,2.6631376323387874
"Milam County, TX",17.017045454545453,2.7556818181818183,3.2803030303030303,1.5265151515151516
"Millard County, UT",11.212732919254659,1.795031055900621,1.9425465838509317,1.3975155279503106
"Mille Lacs County, MN",52.403648802736605,9.087799315849487,10.332953249714937,6.8814139110604335
"Milledgeville, GA metro area",46.49134948096886,8.026528258362168,10.044982698961938,4.892733564013841
"Miller County, AR",11.054755043227665,2.239193083573487,2.564841498559078,1.5244956772334295
"Miller County, GA",1.0,1.0,1.0,1.0
"Miller County, MO",38.40350877192982,6.55195681511471,6.394062078272604,3.816464237516869
"Mills County, IA",12.570723684210526,2.1496710526315788,2.254934210526316,1.7483552631578947
"Mills County, TX",5.838312829525483,1.1441124780316345,1.3356766256590509,1.0615114235500878
"Milwaukee County, WI",1332.4094775212636,237.2442284325638,268.8554070473876,185.55407047387607
"Milwaukee, WI metro area",2293.1060037523453,407.49319724152485,450.98080329464597,324.58895103214934
"Minden, LA metro area",19.747663551401867,3.5109034267912773,4.286604361370716,2.690031152647975
"Miner County, SD",2.3028846153846154,1.0096153846153846,1.0288461538461537,1.0096153846153846
"Mineral County, CO",6.908616187989556,1.2402088772845954,1.4177545691906006,1.112271540469974
"Mineral County, MT",9.627257799671593,1.5451559934318555,1.6206896551724137,1.1477832512315271
"Mineral County, NV",6.601123595505618,1.1853932584269662,1.3679775280898876,1.148876404494382
"Mineral County, WV",25.774011299435028,4.290960451977401,5.706214689265536,2.274011299435028
"Mineral Wells, TX metro area",47.54214559386973,8.16783226086387,10.966945373255239,4.905176419472396
"Minidoka County, ID",20.047,3.267,3.078,2.197
"Minneapolis, MN metro area",6647.956906077348,1181.33591160221,1287.7060773480664,1017.7723756906078
"Minnehaha County, SD",336.8953488372093,60.02761627906977,66.32267441860465,42.651162790697676
"Minot, ND metro area",109.1219512195122,19.14377406931964,19.2811296534018,12.721437740693196
"Missaukee County, MI",21.69090909090909,3.5272727272727273,3.682828282828283,1.8242424242424242
"Mississippi County, AR",27.878260869565217,4.630434782608695,5.609782608695652,2.6054347826086954
"Mississippi County, MO",3.1470588235294117,1.3823529411764706,1.4411764705882353,1.0
"Missoula County, MT",182.39470365699873,32.26481715006305,34.330390920554855,19.94703656998739
"Missoula, MT metro area",169.7045009784736,29.910958904109588,32.573385518590996,19.448140900195696
"Mitchell County, GA",7.111638954869359,1.3729216152019001,1.2660332541567696,1.2636579572446556
"Mitchell County, IA",12.648148148148149,2.1574074074074074,1.8549382716049383,1.6882716049382716
"Mitchell County, KS",2.0,1.0,2.0,1.0
"Mitchell County, NC",21.98828125,3.375,4.139322916666667,1.765625
"Mitchell County, TX",1.5064935064935066,1.0,1.4545454545454546,1.0
"Mitchell, SD metro area",18.600274725274726,3.142857142857143,3.2142857142857144,2.2857142857142856
"Moberly, MO metro area",19.738648947951273,3.187153931339978,4.490586932447398,2.141749723145072
"Mobile County, AL",289.54910714285717,51.982142857142854,14.705357142857142,6.811011904761905
"Mobile, AL metro area",399.3318534961154,70.82796892341842,19.50610432852386,11.099889012208656
"Modesto, CA metro area",613.9906015037594,110.14285714285714,128.47368421052633,93.25751879699249
"Modoc County, CA",4.232,1.188,1.088,1.076
"Moffat County, CO",29.251203079884505,4.854667949951877,5.784408084696824,3.074109720885467
"Mohave County, AZ",467.7946175637394,83.07223796033995,96.69121813031161,54.74787535410765
"Moniteau County, MO",13.573453608247423,2.297680412371134,2.131443298969072,1.657216494845361
"Monmouth County, NJ",1064.4718004338395,189.34924078091106,231.37852494577007,138.04772234273318
"Mono County, CA",61.88449848024316,10.79483282674772,10.890577507598785,6.171732522796352
"Monona County, IA",5.795081967213115,1.2254098360655739,1.2868852459016393,1.096311475409836
"Monroe County, AL",2.761437908496732,1.026143790849673,1.2124183006535947,1.0326797385620916
"Monroe County, AR",3.530150753768844,1.1055276381909547,1.1105527638190955,1.0678391959798994
"Monroe County, FL",248.41466083150985,44.00656455142232,49.16411378555799,18.85448577680525
"Monroe County, GA",36.442774566473986,6.139884393063584,7.116763005780347,3.386127167630058
"Monroe County, IA",8.901081916537867,1.5749613601236476,1.6646058732612055,1.1916537867078825
"Monroe County, IN",147.43866171003717,26.039653035935565,27.598513011152416,16.8909541511772
"Monroe County, KY",6.3701923076923075,1.2451923076923077,1.1105769230769231,1.0817307692307692
"Monroe County, MI",216.69970414201183,38.54289940828402,42.34319526627219,28.37721893491124
"Monroe County, MO",12.508474576271187,1.616949152542373,1.3152542372881355,1.1288135593220339
"Monroe County, MS",21.103482587064676,3.4079601990049753,3.460696517412935,2.002985074626866
"Monroe County, NY",983.4754829123328,175.55720653789004,195.77117384843982,155.2704309063893
"Monroe County, OH",6.215773809523809,1.2038690476190477,1.3392857142857142,1.1101190476190477
"Monroe County, PA",237.96915167095116,42.40745501285347,44.530848329048844,24.419023136246786
"Monroe County, TN",57.460500963391134,10.003853564547207,9.510597302504816,3.658959537572254
"Monroe County, WI",54.666969147005446,9.429219600725952,10.658802177858439,6.895644283121597
"Monroe, LA metro area",168.537084398977,30.263427109974426,30.145780051150894,17.843989769820972
"Monroe, MI metro area",221.89417360285375,39.38525564803805,43.048751486325806,30.053507728894175
"Montague County, TX",26.535849056603773,4.422641509433962,5.726415094339623,3.0660377358490565
"Montcalm County, MI",94.23629489603024,16.652173913043477,18.77126654064272,11.483931947069943
"Monterey County, CA",304.2711198428291,53.90275049115913,61.36738703339882,39.288801571709236
"Montezuma County, CO",38.5683192261185,6.504232164449818,8.368802902055624,3.382103990326481
"Montgomery County, AL",302.76,54.23157894736842,70.77894736842106,25.911578947368422
"Montgomery County, AR",10.546318289786223,1.7410926365795725,2.0285035629453683,1.338479809976247
"Montgomery County, GA",2.1206896551724137,1.0804597701149425,1.0057471264367817,1.0
"Montgomery County, IA",14.887886597938145,2.3518041237113403,2.4497422680412373,1.6314432989690721
"Montgomery County, IL",31.9375,5.360372340425532,5.720744680851064,2.761968085106383
"Montgomery County, IN",59.929475587703436,10.475587703435805,11.35623869801085,7.6148282097649185
"Montgomery County, KS",40.334963325183374,6.8398533007334965,6.894865525672372,3.597799511002445
"Montgomery County, KY",37.63377609108159,6.378557874762809,7.562618595825427,5.126185958254269
"Montgomery County, MD",1411.3844911147012,253.34571890145395,294.20193861066235,210.52988691437804
"Montgomery County, MO",12.475161987041037,2.0086393088552916,2.4600431965442766,1.3844492440604752
"Montgomery County, MS",1.1842105263157894,1.0,1.0,1.0
"Montgomery County, NC",29.16923076923077,4.832692307692308,6.569230769230769,2.3019230769230767
"Montgomery County, NY",45.79099678456592,7.845659163987138,9.763129689174706,5.118971061093248
"Montgomery County, OH",884.0131702728128,157.09219190968955,176.47695202257762,130.52492944496709
"Montgomery County, PA",1262.6409090909092,225.21363636363637,258.71060606060604,175.81060606060606
"Montgomery County, PA metro area",3010.2369109947645,538.4528795811518,618.7238219895288,430.9450261780105
"Montgomery County, TN",629.5788442703232,111.71204701273261,121.65132223310479,81.26934378060724
"Montgomery County, TX",1335.1602649006622,238.84238410596026,289.92715231788077,176.1430463576159
"Montgomery County, VA",90.56182795698925,15.823924731182796,15.60483870967742,10.173387096774194
"Montgomery, AL metro area",582.0048971596474,103.33692458374144,120.94025465230166,64.05484818805093
"Montmorency County, MI",20.882697947214076,3.5542521994134897,3.5513196480938416,1.9266862170087977
"Montour County, PA",13.516129032258064,2.25426944971537,2.25426944971537,1.3719165085388993
"Montrose County, CO",76.6565752128666,13.362346263008515,15.62724692526017,8.717123935666981
"Montrose, CO metro area",90.383,15.804,18.96,9.815
"Moody County, SD",4.217391304347826,1.2233201581027668,1.290513833992095,1.1146245059288538
"Moore County, NC",266.2808842652796,47.301690507152145,51.15734720416125,25.006501950585175
"Moore County, TN",8.38442521631644,1.4301606922126082,1.5624227441285539,1.23114956736712
"Moore County, TX",7.249466950959488,1.4690831556503199,1.4371002132196162,1.3155650319829424
"Mora County, NM",3.0638297872340425,1.0212765957446808,1.127659574468085,1.0
"Morehead City, NC metro area",218.7058823529412,38.868872549019606,44.89950980392157,19.39093137254902
"Morehouse Parish, LA",14.712686567164178,2.3208955223880596,2.4757462686567164,1.623134328358209
"Morgan City, LA metro area",11.33974358974359,1.7564102564102564,2.076923076923077,1.2355769230769231
"Morgan County, AL",159.22916666666666,28.22596153846154,29.208333333333332,18.310897435897434
"Morgan County, CO",45.181238615664846,7.733151183970856,8.849726775956285,5.495446265938069
"Morgan County, IL",41.833792470156105,7.114784205693296,7.025711662075299,4.502295684113866
"Morgan County, IN",122.47601809954752,21.47149321266968,22.225339366515836,16.574660633484164
"Morgan County, KY",7.470919324577861,1.2870544090056286,1.4671669793621014,1.101313320825516
"Morgan County, MO",47.50620067643743,8.138669673055242,8.337091319052988,4.702367531003382
"Morgan County, OH",11.809195402298851,1.9609195402298851,2.3413793103448275,1.4758620689655173
"Morgan County, TN",16.60762607626076,2.6691266912669125,2.734317343173432,1.8081180811808117
"Morgan County, UT",13.623417721518987,2.2927215189873418,2.5901898734177213,1.8243670886075949
"Morgan County, WV",37.27577319587629,6.345360824742268,7.502577319587629,3.8943298969072164
"Morrill County, NE",3.602112676056338,1.091549295774648,1.0528169014084507,1.147887323943662
"Morris County, KS",4.387700534759358,1.1497326203208555,1.267379679144385,1.0294117647058822
"Morris County, NJ",732.4495005549389,130.50943396226415,155.23529411764707,96.85238623751387
"Morris County, TX",10.25084175084175,1.7727272727272727,1.9141414141414141,1.4208754208754208
"Morrison County, MN",46.585499316005475,8.028727770177838,9.228454172366622,5.987688098495212
"Morristown, TN metro area",160.90178571428572,28.420758928571427,23.149553571428573,13.513392857142858
"Morrow County, OH",36.50115207373272,6.211981566820277,7.236175115207374,4.629032258064516
"Morrow County, OR",9.238636363636363,1.5946969696969697,1.871212121212121,1.3806818181818181
"Morton County, KS",3.452755905511811,1.0669291338582678,1.0511811023622046,1.047244094488189
"Morton County, ND",45.2710027100271,7.79810298102981,7.937669376693767,4.720867208672087
"Moscow, ID metro area",44.996706915477496,7.633369923161361,7.175631174533479,4.894621295279912
"Moses Lake, WA metro area",117.14224137931035,20.594827586206897,23.604525862068964,17.04633620689655
"Motley County, TX",1.6666666666666667,1.0,1.0,1.0
"Moultrie County, IL",14.360613810741688,2.2979539641943734,2.4629156010230178,1.6381074168797953
"Moultrie, GA metro area",17.798623063683305,3.2375215146299485,3.0688468158347675,2.251290877796902
"Mount Airy, NC metro area",62.430939226519335,10.853038674033149,12.677348066298343,7.47292817679558
"Mount Pleasant, MI metro area",65.78625954198473,11.477099236641221,13.673664122137405,5.022900763358779
"Mount Pleasant, TX metro area",40.29760403530895,6.96469104665826,7.456494325346784,6.3076923076923075
"Mount Sterling, KY metro area",52.692124105011935,9.127684964200478,11.200477326968974,6.889021479713604
"Mount Vernon, IL metro area",34.062153163152054,5.660377358490566,5.2241953385127635,2.497225305216426
"Mount Vernon, OH metro area",41.895591647331784,7.22737819025522,7.994199535962877,5.9257540603248255
"Mount Vernon, WA metro area",223.46636771300447,39.58856502242153,43.487668161434975,33.988789237668165
"Mountain Home, AR metro area",29.48406374501992,5.231075697211155,6.129482071713148,4.609561752988048
"Mountain Home, ID metro area",63.35595390524968,11.024327784891165,10.78361075544174,8.7247119078105
"Mountrail County, ND",5.112179487179487,1.0865384615384615,1.0576923076923077,1.1314102564102564
"Mower County, MN",57.83699870633894,10.03751617076326,11.009055627425614,7.5588615782664945
"Muhlenberg County, KY",15.952205882352942,2.7205882352941178,2.7738970588235294,1.6341911764705883
"Multnomah County, OR",1366.031887755102,244.62117346938774,284.5012755102041,212.69387755102042
"Muncie, IN metro area",93.70638297872341,16.5531914893617,21.570212765957447,9.13191489361702
"Murray County, GA",21.398390342052313,3.484909456740443,3.3360160965794767,1.9014084507042253
"Murray County, MN",9.397412199630315,1.4473197781885399,1.8077634011090573,1.2458410351201479
"Murray County, OK",11.958412098298677,1.892249527410208,2.1947069943289224,1.33648393194707
"Murray, KY metro area",46.51797603195739,8.021304926764314,8.752330226364847,4.400798934753662
"Muscatine County, IA",32.08383233532934,5.526946107784431,5.838323353293413,3.558383233532934
"Muscatine, IA metro area",37.892434988179666,6.50354609929078,6.901891252955083,4.528368794326241
"Muscogee County, GA",255.00379506641366,44.12239089184061,52.180265654648956,28.634724857685008
"Muskegon County, MI",279.01226309921964,49.474916387959865,55.29988851727982,42.19286510590858
"Muskegon, MI metro area",276.1506105834464,49.255088195386705,55.26187245590231,41.39077340569878
"Muskingum County, OH",95.86555446516192,16.82531894013739,19.15505397448479,11.741903827281648
"Muskogee County, OK",70.1638418079096,12.219397363465161,14.721280602636535,9.326741996233523
"Muskogee, OK metro area",70.27024390243902,12.241289256198346,14.717169253510717,9.325990727675872
"Musselshell County, MT",8.671840354767184,1.4944567627494456,1.3924611973392462,1.2172949002217295
"Myrtle Beach, SC metro area",1952.7738970588234,351.43566176470586,424.6360294117647,149.8235294117647
"Nacogdoches County, TX",45.060550458715596,7.713761467889908,8.161467889908257,5.054128440366973
"Nacogdoches, TX metro area",44.5832389580974,7.647791619479048,7.7293318233295585,4.778029445073613
"Nance County, NE",2.5694444444444446,1.0277777777777777,1.0740740740740742,1.0925925925925926
"Nantucket County, MA",7.902439024390244,1.4742547425474255,2.4850948509485096,1.3224932249322494
"Napa County, CA",159.39308578745198,28.263764404609475,34.195902688860436,20.85787451984635
"Napa, CA metro area",159.63272727272727,28.156363636363636,33.62909090909091,20.8
"Naples, FL metro area",1373.3102272727272,244.79090909090908,286.9965909090909,154.89545454545456
"Nash County, NC",115.73097826086956,20.30072463768116,22.784420289855074,12.655797101449275
"Nashville, TN metro area",4443.366984993178,795.7803547066849,900.7789904502047,594.8922237380627
"Nassau County, FL",273.25183630640083,48.35676810073452,54.472193074501575,28.911857292759706
"Nassau County, NY",1452.564017660044,258.15673289183223,326.3156732891832,182.97350993377484
"Nassau County, NY metro area",3324.7850241545893,593.0978260869565,746.3574879227053,428.84299516908214
"Natchez, MS metro area",17.54193548387097,3.3193548387096774,3.6451612903225805,1.5032258064516129
"Natchitoches Parish, LA",3.1818181818181817,1.0481283422459893,1.3957219251336899,1.0909090909090908
"Natchitoches, LA metro area",1.9285714285714286,1.0,1.0,1.0
"Natrona County, WY",155.2414113277623,27.302692664809655,26.511606313834726,16.993500464252552
"Navajo County, AZ",194.17658349328215,34.326295585412666,11.950095969289828,4.483685220729367
"Navarro County, TX",50.877133105802045,8.819112627986348,10.751990898748577,6.345847554038681
"Nelson County, KY",62.422867513611614,10.807622504537205,12.284936479128856,7.581669691470054
"Nelson County, ND",2.6651162790697676,1.0511627906976744,1.0651162790697675,1.041860465116279
"Nelson County, VA",41.997635933806144,7.152482269503546,7.8522458628841605,3.940898345153664
"Nemaha County, KS",3.979020979020979,1.1293706293706294,1.1118881118881119,1.0524475524475525
"Nemaha County, NE",7.182539682539683,1.3015873015873016,1.4166666666666667,1.1468253968253967
"Neosho County, KS",11.96048632218845,1.9984802431610942,2.045592705167173,1.4361702127659575
"Neshoba County, MS",7.353510895883777,1.3268765133171914,1.3922518159806296,1.099273607748184
"Ness County, KS",3.221518987341772,1.0632911392405062,1.1329113924050633,1.0632911392405062
"Nevada County, AR",2.9431818181818183,1.0909090909090908,1.0454545454545454,1.0
"Nevada County, CA",246.3838383838384,43.78643578643579,42.74747474747475,26.41125541125541
"New Bern, NC metro area",228.08289241622575,40.8342151675485,49.65079365079365,20.299823633156965
"New Brunswick, NJ metro area",4090.7941888619853,729.136803874092,875.7929782082324,521.638014527845
"New Castle County, DE",820.7964148527528,146.38284250960308,163.02944942381563,117.02048655569783
"New Castle, IN metro area",63.07260273972603,11.026027397260274,12.0,6.446575342465754
"New Castle, PA metro area",95.67573449401523,16.76278563656148,20.77475516866159,9.24265505984766
"New Hanover County, NC",580.0,104.18250950570342,123.18060836501901,58.1787072243346
"New Haven County, CT",1219.4534653465346,216.82475247524752,254.33861386138614,153.2871287128713
"New Haven, CT metro area",1197.7140271493213,212.47633621048024,246.63702426192853,151.43607623412265
"New Kent County, VA",48.79224376731302,8.45152354570637,11.265927977839334,3.329639889196676
"New London County, CT",414.23591549295776,74.36971830985915,94.14084507042253,44.92429577464789
"New Madrid County, MO",6.445283018867925,1.271698113207547,1.0867924528301887,1.0113207547169811
"New Orleans, LA metro area",1643.049645390071,293.1737588652482,324.75531914893617,196.48936170212767
"New Philadelphia, OH metro area",94.34146341463415,16.5046904315197,18.673545966228893,11.956848030018762
"New Ulm, MN metro area",21.207062600321027,3.619582664526485,3.8154093097913324,2.606741573033708
"New York County, NY",1039.4691588785047,186.38317757009347,286.10280373831773,29.362616822429906
"New York, NY metro area",7451.454298642534,1325.140473186594,1791.0673156629573,719.6907616717319
"Newark, NJ metro area",3045.382317801673,543.1397849462365,636.9772998805257,368.115890083632
"Newaygo County, MI",72.0243093922652,12.556906077348067,14.51049723756906,9.611049723756906
"Newberry County, SC",28.360557768924302,4.51195219123506,5.555776892430279,3.2250996015936253
"Newberry, SC metro area",28.953488372093023,4.658506731946145,5.763769889840881,3.482252141982864
"Newport County, RI",140.83362218370883,25.084922010398614,32.270363951473136,14.797227036395148
"Newport News, VA",269.8727465535525,47.74443266171792,53.28632025450689,37.90455991516437
"Newport, OR metro area",111.67996373526745,19.530371713508615,23.354487760652766,10.692656391659112
"Newport, TN metro area",35.13090418353576,5.8313090418353575,3.6842105263157894,2.117408906882591
"Newton County, AR",2.3636363636363638,1.023715415019763,1.2015810276679841,1.0039525691699605
"Newton County, IN",22.602040816326532,3.75765306122449,4.159438775510204,2.3801020408163267
"Newton County, MO",74.542,13.208,14.46,8.182
"Newton County, MS",7.968397291196388,1.309255079006772,1.2708803611738149,1.1196388261851016
"Newton County, TX",3.973977695167286,1.0743494423791822,1.0743494423791822,1.100371747211896
"Nez Perce County, ID",54.77628032345014,9.601078167115903,8.641509433962264,4.997304582210242
